GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,Actual_Mean_Income,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16
8600000US12117,12117,ZCTA5 12117,1210,187,662,116,548,113,(X),(X),45430,2242,30714,6324,46030,4423,51058,4862,39957,5783
8600000US12118,12118,ZCTA5 12118,4903,415,2811,274,2092,259,(X),(X),61927,3906,41847,3883,66656,5789,75129,8532,55270,6749
8600000US12120,12120,ZCTA5 12120,165,56,90,41,75,33,(X),(X),45000,5760,59417,15981,62078,8075,48132,6731,78813,17337
8600000US12121,12121,ZCTA5 12121,669,179,398,115,271,101,(X),(X),54286,9333,36750,7372,56666,6930,61516,8111,49542,11946
8600000US12122,12122,ZCTA5 12122,1366,184,738,139,628,120,(X),(X),41037,3156,38922,2968,45224,2980,46715,4062,43472,3923
8600000US12123,12123,ZCTA5 12123,2171,309,1409,249,762,147,(X),(X),52568,7481,45568,10283,56905,4608,59169,6267,52718,5133
8600000US12124,12124,ZCTA5 12124,191,78,134,65,57,36,(X),(X),72237,19329,69196,22111,N,N,N,N,N,N
8600000US12125,12125,ZCTA5 12125,589,172,327,107,262,105,(X),(X),43906,8248,46719,8404,54899,10000,54648,12329,55211,18960
8600000US12130,12130,ZCTA5 12130,392,218,224,125,168,104,(X),(X),61686,28393,51577,15257,N,N,N,N,N,N
8600000US12131,12131,ZCTA5 12131,37,25,22,17,15,11,(X),(X),39643,32310,25625,5326,45954,14369,60245,22753,24993,3280
8600000US12132,12132,ZCTA5 12132,27,43,27,43,0,11,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12134,12134,ZCTA5 12134,1141,151,637,98,504,84,(X),(X),40737,2708,29444,4380,43740,3737,49426,5150,36553,3985
8600000US12136,12136,ZCTA5 12136,235,100,155,75,80,46,(X),(X),70052,32747,44762,15818,70576,18701,77801,28361,56578,12479
8600000US12137,12137,ZCTA5 12137,621,204,394,149,227,104,(X),(X),30263,13944,44583,9936,40944,6465,36727,7238,48263,9352
8600000US12138,12138,ZCTA5 12138,1164,210,665,128,499,113,(X),(X),52696,5350,32460,10258,49193,3245,52173,4689,45220,4361
8600000US12139,12139,ZCTA5 12139,51,22,22,15,29,11,(X),(X),48750,30836,42917,14350,47680,8898,58577,17809,39414,8016
8600000US12140,12140,ZCTA5 12140,626,150,343,99,283,79,(X),(X),65230,10125,50069,15151,60789,6880,65833,7936,54676,9968
8600000US12143,12143,ZCTA5 12143,1798,209,825,114,973,152,(X),(X),40366,2917,42064,7230,45589,3360,48293,5643,43296,4244
8600000US12144,12144,ZCTA5 12144,7386,470,4084,368,3302,320,(X),(X),51250,4560,50564,3512,58849,3377,60780,5425,56459,3836
8600000US12147,12147,ZCTA5 12147,209,70,87,36,122,41,(X),(X),42344,39862,52813,22165,67154,14156,75249,33927,61381,10612
8600000US12148,12148,ZCTA5 12148,1713,203,1039,150,674,136,(X),(X),80481,12685,52421,7288,82436,8293,96088,14030,61391,8947
8600000US12149,12149,ZCTA5 12149,704,116,385,78,319,68,(X),(X),52083,8253,31696,7946,45858,3624,54763,4514,35110,4326
8600000US12150,12150,ZCTA5 12150,337,143,187,97,150,82,(X),(X),45809,17116,40530,26098,44145,10745,50430,12973,36310,14467
8600000US12151,12151,ZCTA5 12151,277,65,165,46,112,34,(X),(X),58542,9600,54615,18782,62525,8051,61867,8933,63495,14515
8600000US12153,12153,ZCTA5 12153,399,118,227,85,172,69,(X),(X),63472,18364,46667,14805,63068,11266,68050,13168,56493,13879
8600000US12154,12154,ZCTA5 12154,955,159,572,115,383,79,(X),(X),51133,3183,55152,6497,55655,3837,56362,4734,54598,5332
8600000US12155,12155,ZCTA5 12155,641,123,365,79,276,64,(X),(X),38625,4356,28889,4058,38480,3324,42494,4206,33172,3821
8600000US12156,12156,ZCTA5 12156,396,169,239,105,157,97,(X),(X),68375,54179,50637,10493,67638,15865,80644,30569,47841,5368
8600000US12157,12157,ZCTA5 12157,979,179,540,100,439,112,(X),(X),53841,7407,36530,1833,57413,7174,67685,10981,44777,4445
8600000US12158,12158,ZCTA5 12158,2805,324,1461,209,1344,197,(X),(X),64375,6303,49489,6500,62554,4092,71539,7154,52788,4466
8600000US12159,12159,ZCTA5 12159,2858,322,1563,218,1295,218,(X),(X),93233,14510,62543,8340,114775,16811,149031,29693,73429,7459
8600000US12160,12160,ZCTA5 12160,272,64,155,36,117,45,(X),(X),47014,8220,44063,12012,54636,7975,59537,13097,48144,7884
8600000US12161,12161,ZCTA5 12161,29,45,14,22,15,24,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12164,12164,ZCTA5 12164,127,51,73,38,54,31,(X),(X),65821,7786,45870,1474,56306,8727,60684,8783,50389,12777
8600000US12165,12165,ZCTA5 12165,42,21,27,17,15,11,(X),(X),61563,55551,-,**,N,N,N,N,N,N
8600000US12166,12166,ZCTA5 12166,401,69,249,52,152,37,(X),(X),45282,3672,35000,10488,49136,6020,55350,8669,38956,6195
8600000US12167,12167,ZCTA5 12167,826,129,450,84,376,73,(X),(X),50625,5019,37500,8793,50282,5256,56859,5315,42411,7533
8600000US12168,12168,ZCTA5 12168,691,161,464,109,227,78,(X),(X),58092,8722,31950,13100,60133,12648,70773,17081,38382,7634
8600000US12169,12169,ZCTA5 12169,95,50,47,34,48,29,(X),(X),73750,32533,34688,32911,N,N,N,N,N,N
8600000US12170,12170,ZCTA5 12170,1715,294,1053,190,662,136,(X),(X),54637,12117,36511,2661,55427,7514,63528,12078,42543,3780
8600000US12172,12172,ZCTA5 12172,92,64,40,34,52,40,(X),(X),33500,5385,26184,18766,N,N,N,N,N,N
8600000US12173,12173,ZCTA5 12173,758,112,416,72,342,69,(X),(X),54808,11746,42411,3666,53000,4714,59960,7482,44534,4402
8600000US12174,12174,ZCTA5 12174,112,57,71,43,41,25,(X),(X),44896,44480,-,**,61398,25184,66038,37916,53363,29867
8600000US12175,12175,ZCTA5 12175,136,42,101,32,35,18,(X),(X),50750,8399,50417,30605,59228,7092,61550,11451,52526,11122
8600000US12176,12176,ZCTA5 12176,78,43,32,26,46,34,(X),(X),39444,37738,56324,25751,N,N,N,N,N,N
8600000US12177,12177,ZCTA5 12177,229,154,191,152,38,31,(X),(X),72330,14273,-,**,N,N,N,N,N,N
8600000US12180,12180,ZCTA5 12180,16923,697,9355,448,7568,425,(X),(X),47608,2432,43356,2438,54441,2013,57837,2996,50243,2607
8600000US12182,12182,ZCTA5 12182,4605,475,2207,285,2398,359,(X),(X),46384,5593,37955,5339,50582,4015,51398,3342,49831,6710
8600000US12183,12183,ZCTA5 12183,968,150,501,81,467,109,(X),(X),42993,5990,39367,2591,45700,3748,47230,5651,44059,4923
8600000US12184,12184,ZCTA5 12184,2433,346,1365,185,1068,211,(X),(X),54073,15188,40319,5491,61725,7499,70082,11412,51044,6296
8600000US12185,12185,ZCTA5 12185,893,191,588,147,305,92,(X),(X),50625,15048,42583,14067,58445,9398,64761,12652,46270,7373
8600000US12186,12186,ZCTA5 12186,2294,173,1283,138,1011,106,(X),(X),66806,6980,54821,3401,74638,4218,81031,6810,66524,5763
8600000US12187,12187,ZCTA5 12187,127,58,52,24,75,53,(X),(X),50417,26365,28945,7080,51883,15014,70742,21913,38808,14432
8600000US12188,12188,ZCTA5 12188,4612,412,2491,278,2121,238,(X),(X),58994,7253,44083,4342,62049,5637,75236,9929,46561,3581
8600000US12189,12189,ZCTA5 12189,6451,486,3410,309,3041,369,(X),(X),51406,4315,40638,2500,54264,3766,62636,5658,44876,3499
8600000US12190,12190,ZCTA5 12190,245,95,195,94,50,15,(X),(X),53580,20915,37500,21002,48781,6905,49611,8541,45544,9140
8600000US12192,12192,ZCTA5 12192,579,176,318,114,261,90,(X),(X),38810,16100,34193,5257,45747,7025,49751,10902,40868,6831
8600000US12193,12193,ZCTA5 12193,710,137,406,107,304,91,(X),(X),66591,18502,54167,10900,77091,15861,66226,9233,91601,34536
8600000US12194,12194,ZCTA5 12194,43,20,26,18,17,8,(X),(X),-,**,30625,11415,N,N,N,N,N,N
8600000US12195,12195,ZCTA5 12195,61,42,37,34,24,23,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12196,12196,ZCTA5 12196,1456,299,932,204,524,132,(X),(X),63333,13429,40729,7442,64179,9188,71725,11744,50758,8548
8600000US12197,12197,ZCTA5 12197,616,118,334,70,282,72,(X),(X),37353,5976,32132,4737,42305,4317,47671,6661,35950,3967
8600000US12198,12198,ZCTA5 12198,3321,314,1766,205,1555,202,(X),(X),64300,11856,51629,8350,70164,6825,82631,11944,56004,6216
8600000US12202,12202,ZCTA5 12202,2585,403,1008,230,1577,338,(X),(X),35481,11052,31250,6812,40029,4135,42868,7301,38214,4503
8600000US12203,12203,ZCTA5 12203,11007,678,6070,460,4937,489,(X),(X),49098,4429,46767,3771,61535,4463,65557,6502,56590,5558
8600000US12204,12204,ZCTA5 12204,2919,330,1540,265,1379,197,(X),(X),50335,10325,40016,3535,63475,11539,73017,18558,52819,9742
8600000US12205,12205,ZCTA5 12205,10520,635,5598,382,4922,479,(X),(X),49209,4400,42169,1879,52684,2350,56774,3656,48031,2340
8600000US12206,12206,ZCTA5 12206,4603,547,2511,414,2092,329,(X),(X),35100,6040,30000,8109,45113,7019,53168,12056,35444,3323
8600000US12207,12207,ZCTA5 12207,322,142,150,78,172,77,(X),(X),60750,20549,31985,11787,40511,8429,49324,11269,32826,8501
8600000US12208,12208,ZCTA5 12208,8627,618,4373,418,4254,420,(X),(X),50161,3489,45330,5012,58024,3502,63247,6199,52655,3592
8600000US12209,12209,ZCTA5 12209,4067,486,1913,306,2154,376,(X),(X),35634,7770,41486,9957,52914,10071,60542,20206,46139,5044
8600000US12210,12210,ZCTA5 12210,4161,527,2198,391,1963,322,(X),(X),43295,5765,41780,3161,62009,12649,75272,24227,47158,4122
8600000US12211,12211,ZCTA5 12211,4240,457,2424,315,1816,238,(X),(X),72296,13756,61500,3928,84355,8923,96181,12867,68570,8982
8600000US12222,12222,ZCTA5 12222,137,69,56,41,81,50,(X),(X),6842,1166,-,**,11961,3801,6702,1353,15598,5026
8600000US12302,12302,ZCTA5 12302,9447,475,5098,396,4349,443,(X),(X),54619,4737,44105,5576,57502,2958,64903,4283,48825,3396
8600000US12303,12303,ZCTA5 12303,9844,658,5568,426,4276,396,(X),(X),51273,1675,46314,2064,61519,4163,69912,6946,50591,3252
8600000US12304,12304,ZCTA5 12304,7910,630,4539,430,3371,417,(X),(X),42016,2593,38181,5453,47210,2488,49002,3019,44798,4213
8600000US12305,12305,ZCTA5 12305,1466,267,885,174,581,153,(X),(X),33368,4814,31525,6826,40524,5380,41480,5710,39067,7184
8600000US12306,12306,ZCTA5 12306,8890,467,4706,293,4184,313,(X),(X),47520,3731,41161,1498,52914,2642,55723,2695,49753,4294
8600000US12307,12307,ZCTA5 12307,1347,316,756,198,591,198,(X),(X),24430,5724,30982,5588,31437,4830,31764,7144,31019,3546
8600000US12308,12308,ZCTA5 12308,4470,439,2233,297,2237,266,(X),(X),47984,5533,39385,4123,49167,3173,53890,4958,44453,3105
8600000US12309,12309,ZCTA5 12309,10513,545,5947,365,4566,400,(X),(X),75888,3020,58415,2374,79726,3841,89879,5696,66503,4554
8600000US12401,12401,ZCTA5 12401,11027,570,5716,405,5311,372,(X),(X),42024,3738,39779,2666,51221,2231,54937,3151,47222,2471
8600000US12404,12404,ZCTA5 12404,1314,286,745,185,569,192,(X),(X),61484,17698,47969,13824,99537,32552,104373,39126,93205,38461
8600000US12405,12405,ZCTA5 12405,92,47,63,33,29,26,(X),(X),-,**,39583,9450,49752,19019,55579,23950,37093,8174
8600000US12406,12406,ZCTA5 12406,262,159,190,95,72,93,(X),(X),71797,26252,-,**,59184,21062,70660,19067,28899,4242
8600000US12407,12407,ZCTA5 12407,63,42,36,24,27,21,(X),(X),-,**,41094,16066,N,N,N,N,N,N
8600000US12409,12409,ZCTA5 12409,197,92,120,53,77,60,(X),(X),54500,22436,30179,24179,62918,20829,79731,27762,36716,8286
8600000US12410,12410,ZCTA5 12410,106,58,59,43,47,33,(X),(X),-,**,33125,9297,68111,25946,85461,42438,46332,12787
8600000US12411,12411,ZCTA5 12411,128,82,73,46,55,43,(X),(X),58625,9807,45987,27593,51837,8425,55792,12997,46587,17490
8600000US12412,12412,ZCTA5 12412,150,110,96,79,54,46,(X),(X),-,**,-,**,76367,35419,87954,45500,55767,24802
8600000US12413,12413,ZCTA5 12413,632,181,412,139,220,87,(X),(X),52148,9762,43889,13139,52377,6522,54149,8804,49058,7596
8600000US12414,12414,ZCTA5 12414,2477,403,1346,283,1131,239,(X),(X),54459,10936,34852,2823,58036,9398,63005,12729,52123,11607
8600000US12416,12416,ZCTA5 12416,34,33,34,33,0,11,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12417,12417,ZCTA5 12417,244,118,135,70,109,60,(X),(X),30074,12750,27270,8183,N,N,N,N,N,N
8600000US12418,12418,ZCTA5 12418,138,62,90,49,48,26,(X),(X),61667,34771,31667,10518,55314,9580,64814,19516,37502,11856
8600000US12419,12419,ZCTA5 12419,215,82,115,73,100,40,(X),(X),66838,19942,35455,28986,61738,12357,66808,14990,55907,24712
8600000US12420,12420,ZCTA5 12420,148,79,86,56,62,46,(X),(X),60750,9841,96310,66457,70653,15708,57500,12030,88898,27922
8600000US12421,12421,ZCTA5 12421,98,49,52,32,46,34,(X),(X),32105,24886,31875,20567,N,N,N,N,N,N
8600000US12422,12422,ZCTA5 12422,116,56,65,35,51,33,(X),(X),57212,11111,51875,51004,70400,19892,60006,19467,83647,44721
8600000US12423,12423,ZCTA5 12423,341,102,203,61,138,65,(X),(X),54097,12347,24917,13400,53390,12154,67541,17128,32572,9810
8600000US12424,12424,ZCTA5 12424,79,46,44,29,35,32,(X),(X),54091,7662,-,**,54463,19554,55345,7988,53354,44503
8600000US12427,12427,ZCTA5 12427,285,147,176,97,109,67,(X),(X),30873,8770,35179,20673,N,N,N,N,N,N
8600000US12428,12428,ZCTA5 12428,1761,312,981,207,780,170,(X),(X),52141,4983,35440,3970,49849,6412,52617,4955,46368,12094
8600000US12429,12429,ZCTA5 12429,124,108,75,60,49,54,(X),(X),63295,51129,75586,38098,N,N,N,N,N,N
8600000US12430,12430,ZCTA5 12430,253,92,128,46,125,72,(X),(X),53750,25461,33679,4164,44528,7854,53849,11855,34983,7299
8600000US12431,12431,ZCTA5 12431,421,171,204,78,217,130,(X),(X),39922,12226,-,**,55887,34480,45100,13010,66028,67543
8600000US12432,12432,ZCTA5 12432,117,71,78,59,39,28,(X),(X),50855,16811,26635,20288,45734,5408,50208,10242,36787,9935
8600000US12433,12433,ZCTA5 12433,156,105,67,54,89,58,(X),(X),101182,8774,35208,9906,74099,23952,107678,32829,48821,26010
8600000US12434,12434,ZCTA5 12434,181,110,136,91,45,28,(X),(X),32083,18776,-,**,40123,9720,40238,10110,39776,10329
8600000US12435,12435,ZCTA5 12435,122,59,66,46,56,40,(X),(X),20000,8098,-,**,27197,9338,23118,6721,32004,20550
8600000US12436,12436,ZCTA5 12436,92,74,44,43,48,60,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12438,12438,ZCTA5 12438,16,17,8,13,8,12,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12439,12439,ZCTA5 12439,112,72,56,33,56,50,(X),(X),28125,15507,21121,1851,N,N,N,N,N,N
8600000US12440,12440,ZCTA5 12440,616,226,328,123,288,132,(X),(X),32162,11764,42794,14992,46739,8340,48267,12740,44999,7700
8600000US12441,12441,ZCTA5 12441,0,11,0,11,0,11,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12442,12442,ZCTA5 12442,238,141,132,81,106,70,(X),(X),-,**,-,**,61070,27892,53698,29190,70251,29490
8600000US12443,12443,ZCTA5 12443,1281,144,786,133,495,92,(X),(X),64444,7218,44583,13926,74101,15028,90231,22728,48489,7175
8600000US12444,12444,ZCTA5 12444,112,60,71,37,41,29,(X),(X),56477,10432,-,**,56045,17841,59703,15941,49710,25337
8600000US12446,12446,ZCTA5 12446,1323,296,751,192,572,161,(X),(X),46311,8747,32277,7936,48933,6891,57591,9628,37567,4656
8600000US12448,12448,ZCTA5 12448,168,102,97,68,71,49,(X),(X),-,**,203698,115089,195298,107680,102928,58881,321494,214634
8600000US12449,12449,ZCTA5 12449,1007,193,533,117,474,131,(X),(X),44625,17100,38158,8413,60858,14430,62153,11170,59403,28767
8600000US12450,12450,ZCTA5 12450,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US12451,12451,ZCTA5 12451,751,247,449,169,302,133,(X),(X),36593,3163,50451,15764,45527,6720,45842,9848,45059,6720
8600000US12452,12452,ZCTA5 12452,84,39,40,29,44,27,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12453,12453,ZCTA5 12453,100,134,58,69,42,69,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12454,12454,ZCTA5 12454,113,57,70,35,43,25,(X),(X),55313,14574,34083,5427,50515,7199,56376,9408,40974,8089
8600000US12455,12455,ZCTA5 12455,426,101,274,76,152,59,(X),(X),41948,6673,35658,8802,44114,4880,48295,7014,36578,6946
8600000US12456,12456,ZCTA5 12456,185,74,122,60,63,28,(X),(X),40526,1995,31719,12441,37008,4805,39387,5399,32400,6795
8600000US12457,12457,ZCTA5 12457,199,93,94,50,105,52,(X),(X),32027,22001,48583,1197,69816,37852,89947,71276,51794,12111
8600000US12458,12458,ZCTA5 12458,852,203,539,146,313,115,(X),(X),45152,6609,34280,4366,45254,6713,50890,9440,35549,5822
8600000US12459,12459,ZCTA5 12459,20,30,11,16,9,15,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12460,12460,ZCTA5 12460,59,31,33,27,26,28,(X),(X),53203,18151,-,**,N,N,N,N,N,N
8600000US12461,12461,ZCTA5 12461,588,173,276,119,312,99,(X),(X),-,**,49375,29504,71770,23028,89551,47418,56040,10101
8600000US12463,12463,ZCTA5 12463,429,133,237,105,192,62,(X),(X),52011,16263,40833,13701,51299,5967,55642,9350,45937,8907
8600000US12464,12464,ZCTA5 12464,218,140,113,85,105,61,(X),(X),53777,19945,-,**,55016,16085,48972,14094,61520,22568
8600000US12465,12465,ZCTA5 12465,63,45,27,24,36,29,(X),(X),32109,23900,71000,68838,48541,16920,41096,11620,54125,21051
8600000US12466,12466,ZCTA5 12466,925,182,511,114,414,134,(X),(X),51055,9795,41141,10604,61842,9126,65030,10647,57907,17132
8600000US12468,12468,ZCTA5 12468,326,81,193,49,133,47,(X),(X),44141,11821,31989,5756,43744,5395,46963,5617,39072,7489
8600000US12469,12469,ZCTA5 12469,267,79,180,67,87,33,(X),(X),35000,8799,34250,24406,46937,6711,49329,10674,41987,9903
8600000US12470,12470,ZCTA5 12470,109,63,60,40,49,33,(X),(X),60000,4025,69732,18188,65463,7990,60293,5337,71794,13276
8600000US12471,12471,ZCTA5 12471,212,179,64,68,148,139,(X),(X),-,**,55455,32298,N,N,N,N,N,N
8600000US12472,12472,ZCTA5 12472,551,131,314,94,237,75,(X),(X),37292,11548,32242,8918,42340,5064,45146,6196,38622,7072
8600000US12473,12473,ZCTA5 12473,416,118,342,103,74,40,(X),(X),36442,25135,48750,24018,46709,12146,46499,12637,47678,16416
8600000US12474,12474,ZCTA5 12474,245,91,135,58,110,52,(X),(X),41118,19188,30370,3816,44040,10568,51990,13284,34283,8837
8600000US12475,12475,ZCTA5 12475,85,61,29,45,56,53,(X),(X),-,**,25341,2841,N,N,N,N,N,N
8600000US12477,12477,ZCTA5 12477,6357,417,3529,335,2828,262,(X),(X),44302,6832,36517,5504,54612,4771,59762,7180,48185,5485
8600000US12480,12480,ZCTA5 12480,253,112,178,96,75,51,(X),(X),45208,13784,52634,35764,55738,21814,61659,31902,41685,17352
8600000US12481,12481,ZCTA5 12481,445,161,276,96,169,85,(X),(X),49839,4333,38477,21909,49881,9179,54373,11047,42545,14198
8600000US12482,12482,ZCTA5 12482,186,160,161,124,25,40,(X),(X),31172,28075,-,**,N,N,N,N,N,N
8600000US12483,12483,ZCTA5 12483,48,46,18,20,30,34,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12484,12484,ZCTA5 12484,863,245,406,131,457,156,(X),(X),70625,29546,46250,7519,60285,7271,73243,15710,48773,7067
8600000US12485,12485,ZCTA5 12485,463,174,213,99,250,107,(X),(X),50612,11193,42813,21145,44368,7756,49017,11720,40406,10286
8600000US12486,12486,ZCTA5 12486,604,168,444,129,160,77,(X),(X),45833,19926,52500,24569,63510,11190,62896,11820,65214,16996
8600000US12487,12487,ZCTA5 12487,1423,311,843,218,580,154,(X),(X),48545,4124,45278,10272,51626,5701,50531,6428,53217,8682
8600000US12489,12489,ZCTA5 12489,181,117,165,106,16,27,(X),(X),31563,10678,-,**,N,N,N,N,N,N
8600000US12490,12490,ZCTA5 12490,15,24,15,24,0,11,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12491,12491,ZCTA5 12491,456,102,257,82,199,67,(X),(X),52083,19702,61161,21027,75209,18618,70576,15277,81192,36611
8600000US12492,12492,ZCTA5 12492,52,21,28,13,24,12,(X),(X),40577,5122,34167,14011,36810,5706,35407,5468,38446,11193
8600000US12493,12493,ZCTA5 12493,190,156,69,76,121,89,(X),(X),-,**,61250,20484,N,N,N,N,N,N
8600000US12494,12494,ZCTA5 12494,208,113,152,96,56,41,(X),(X),65156,18410,49737,12268,61619,11411,61900,12232,60857,26545
8600000US12495,12495,ZCTA5 12495,133,71,82,49,51,38,(X),(X),-,**,61964,45033,83179,30480,98862,39536,57963,24551
8600000US12496,12496,ZCTA5 12496,432,98,236,70,196,57,(X),(X),46842,6600,32714,11627,58127,13564,71764,21495,41706,7878
8600000US12498,12498,ZCTA5 12498,1443,197,707,125,736,135,(X),(X),57681,5676,53750,7211,74111,11855,92653,23343,56301,5678
8600000US12501,12501,ZCTA5 12501,831,203,411,127,420,134,(X),(X),47804,6538,40811,26647,67939,24445,59288,11818,76404,47702
8600000US12502,12502,ZCTA5 12502,368,82,234,58,134,36,(X),(X),46786,6379,46667,15172,56859,9244,60260,12254,50919,7478
8600000US12503,12503,ZCTA5 12503,209,67,128,47,81,39,(X),(X),43750,9449,-,**,86445,37349,95783,47690,71689,33552
8600000US12504,12504,ZCTA5 12504,99,43,50,29,49,33,(X),(X),31563,5720,16406,8405,42041,18459,59168,35165,24565,12217
8600000US12507,12507,ZCTA5 12507,55,32,50,29,5,8,(X),(X),47273,13570,-,**,N,N,N,N,N,N
8600000US12508,12508,ZCTA5 12508,6592,484,3780,384,2812,293,(X),(X),53012,4818,43799,5335,60273,4860,61937,5987,58037,7244
8600000US12512,12512,ZCTA5 12512,35,49,35,49,0,11,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US12513,12513,ZCTA5 12513,143,82,100,63,43,44,(X),(X),52179,25915,-,**,N,N,N,N,N,N
8600000US12514,12514,ZCTA5 12514,953,176,498,124,455,115,(X),(X),88125,10805,51319,16005,86838,13755,98870,17454,73669,17673
8600000US12515,12515,ZCTA5 12515,468,146,309,110,159,75,(X),(X),47301,11336,74911,35737,76673,16616,72758,24197,84282,19045
8600000US12516,12516,ZCTA5 12516,643,201,374,110,269,160,(X),(X),51422,5760,38063,7652,62377,19908,69474,31135,52511,19280
8600000US12517,12517,ZCTA5 12517,211,117,134,88,77,62,(X),(X),80521,48553,30156,7095,59409,24017,75717,28964,31029,7127
8600000US12518,12518,ZCTA5 12518,2405,218,1367,175,1038,154,(X),(X),68826,7125,55952,13183,79056,9785,84099,13286,72416,10778
8600000US12520,12520,ZCTA5 12520,1020,115,595,94,425,80,(X),(X),78750,23965,55450,8327,90790,15736,107385,24665,67558,14761
8600000US12521,12521,ZCTA5 12521,466,181,286,125,180,84,(X),(X),58056,16068,40600,20396,68906,16021,76375,22920,57039,13747
8600000US12522,12522,ZCTA5 12522,1455,243,798,160,657,177,(X),(X),48158,9901,44854,9654,51944,6890,55340,11617,47819,5777
8600000US12523,12523,ZCTA5 12523,583,131,324,88,259,74,(X),(X),55521,7100,35719,2632,51809,5687,59717,8167,41915,5977
8600000US12524,12524,ZCTA5 12524,5062,368,2915,229,2147,266,(X),(X),67534,7303,58890,4355,72035,3264,78015,4914,63916,4277
8600000US12525,12525,ZCTA5 12525,928,195,607,155,321,115,(X),(X),59819,11352,53555,13349,69523,11572,75782,17888,57687,9630
8600000US12526,12526,ZCTA5 12526,1315,155,668,93,647,97,(X),(X),57788,6428,48107,4182,66453,6773,72047,7948,60677,10631
8600000US12527,12527,ZCTA5 12527,15,23,7,12,8,12,(X),(X),-,**,-,**,N,N,N,N,N,N
